627303.6344 5646926.561 2004.7162 
627253.6344 5646916.561 2025.3073 
627313.6344 5646886.561 1986.0591 
627253.6344 5646936.561 2028.7603 
627223.6344 5646926.561 2037.9498 
627223.6344 5646966.561 2036.4209 
627223.6344 5646976.561 2035.4685 
627283.6344 5646996.561 2017.7845 
627293.6344 5646966.561 2015.084 
627293.6344 5646956.561 2014.9456 
627323.6344 5646956.561 2002.353 
627293.6344 5646996.561 2014.3143 
627333.6344 5647026.561 1996.3615 
627333.6344 5646956.561 1997.9769 
627363.6344 5646946.561 1983.9474 
627393.6344 5646976.561 1976.7039 
627373.6344 5646936.561 1976.9945 
627363.6344 5646876.561 1959.3728 
627363.6344 5646846.561 1951.9762 
627293.6344 5646826.561 1987.6781 
627253.6344 5646826.561 2004.2734 
627253.6344 5646816.561 2002.5713 
627183.6344 5646826.561 2032.6833 
627213.6344 5646886.561 2038.5621 
627173.6344 5646876.561 2050.5854 
627153.6344 5646926.561 2058.4072 
627143.6344 5646896.561 2062.7793 
627133.6344 5646906.561 2067.6299 
627113.6344 5646956.561 2070.8162 
627083.6344 5646936.561 2086.1318 
627083.6344 5646976.561 2074.7354 
627043.6344 5646946.561 2099.0842 
627073.6344 5646986.561 2075.4756 
627073.6344 5647006.561 2070.4326 
627103.6344 5647026.561 2057.8633 
627123.6344 5646976.561 2064.4312 
627123.6344 5647026.561 2054.2229 
627163.6344 5646986.561 2051.5735 
627173.6344 5646996.561 2046.5615 
627163.6344 5647036.561 2040.0876 
627133.6344 5647036.561 2048.1931 
627153.6344 5647046.561 2037.4888 
627163.6344 5647046.561 2035.4142 
627173.6344 5647036.561 2038.2146 
627193.6344 5647056.561 2023.1025 
627163.6344 5647076.561 2007.8081 
627153.6344 5647066.561 2017.2379 
627143.6344 5647076.561 2013.4374 
627143.6344 5647106.561 2018.5531 
627183.6344 5647126.561 2006.8262 
627193.6344 5647086.561 2001.3036 
627193.6344 5647126.561 2002.3888 
627233.6344 5647096.561 1992.2903 
627213.6344 5647136.561 1995.6163 
627263.6344 5647106.561 1983.0596 
627253.6344 5647096.561 1988.4019 
627263.6344 5647076.561 2002.9075 
627243.6344 5647066.561 2009.9963 
627233.6344 5647076.561 2008.9614 
627233.6344 5647066.561 2015.5116 
627223.6344 5647066.561 2016.9595 
627203.6344 5647076.561 2006.3737 
627213.6344 5647066.561 2016.2076 
627203.6344 5647056.561 2022.5846 
627193.6344 5647076.561 2005.4175 
