627296.1344 5646924.061 2007.278808
627306.1344 5646879.061 1987.187744
627329.1344 5646931.061 1993.587158
627294.1344 5646922.061 2007.818847
627291.1344 5646946.061 2014.486083
627306.1344 5646937.061 2006.731933
627293.1344 5646948.061 2014.340332
627283.1344 5646982.061 2018.862915
627299.1344 5646965.061 2013.273803
627314.1344 5646948.061 2005.355712
627334.1344 5646950.061 1997.255371
627346.1344 5646970.061 1993.425292
627338.1344 5646951.061 1995.597045
627340.1344 5646952.061 1994.992797
627330.1344 5646931.061 1993.132324
627373.1344 5646940.061 1978.35559
627373.1344 5646902.061 1965.453247
627375.1344 5646902.061 1964.744873
627398.1344 5646905.061 1953.894165
627393.1344 5646895.061 1954.139892
627406.1344 5646902.061 1948.713256
627412.1344 5646889.061 1941.271118
627402.1344 5646881.061 1944.498779
627385.1344 5646876.061 1948.38562
627381.1344 5646881.061 1951.307983
627373.1344 5646891.061 1960.228881
627373.1344 5646890.061 1959.717285
627360.1344 5646888.061 1967.311523
627375.1344 5646877.061 1952.593872
627357.1344 5646877.061 1964.511474
627354.1344 5646861.061 1958.467285
627366.1344 5646865.061 1955.086059
627368.1344 5646868.061 1954.853149
627380.1344 5646864.061 1950.040527
627397.1344 5646862.061 1941.563354
627389.1344 5646847.061 1942.623413
627384.1344 5646845.061 1944.206787
627364.1344 5646842.061 1951.165039
627359.1344 5646856.061 1954.986328
627352.1344 5646848.061 1960.071044
627354.1344 5646859.061 1958.190307
627300.1344 5646816.061 1983.619262
627299.1344 5646816.061 1984.138305
627264.1344 5646840.061 2002.773315
627266.1344 5646828.061 1999.10437
627233.1344 5646831.061 2013.607666
627217.1344 5646879.061 2035.510864
627232.1344 5646893.061 2031.537475
627287.1344 5646897.061 2001.495727
627249.1344 5646909.061 2025.486083
627253.1344 5646912.061 2024.089721
627237.1344 5646916.061 2032.138061
627254.1344 5646937.061 2028.623535
627229.1344 5646935.061 2036.593383
627214.1344 5646923.061 2040.786987
627236.1344 5646914.061 2032.259399
627213.1344 5646922.061 2041.040649
627185.1344 5646965.061 2045.726318
627221.1344 5646952.061 2038.465087
627228.1344 5646936.061 2036.933105
627255.1344 5646952.061 2028.394775
627255.1344 5646953.061 2028.291748
627247.1344 5646978.061 2029.909423
627273.1344 5647027.061 2018.530761
627323.1344 5647030.061 1999.939697
627335.1344 5646993.061 1998.019531
627348.1344 5647009.061 1991.446777
627338.1344 5646992.061 1996.763183
627351.1344 5646971.061 1991.509521
627380.1344 5647003.061 1981.189575
627384.1344 5646976.061 1980.479125
627362.1344 5646954.061 1986.245361
627364.1344 5646953.061 1985.24353
627387.1344 5646961.061 1977.669189
627408.1344 5646925.061 1956.632446
627396.1344 5646964.061 1974.217651
627433.1344 5646958.061 1954.627197
627434.1344 5646956.061 1953.708129
627441.1344 5646930.061 1942.635131
627431.1344 5646915.061 1944.148559
627420.1344 5646904.061 1944.669311
627419.1344 5646903.061 1944.599243
627413.1344 5646898.061 1943.459716
627414.1344 5646898.061 1943.152343
627427.1344 5646887.061 1937.309326
627413.1344 5646884.061 1939.813842
627427.1344 5646886.061 1937.063842
627429.1344 5646873.061 1932.516601
627408.1344 5646871.061 1939.296997
