627307.1344 5646937.061 2006.5999
627284.1344 5646894.061 2001.8318
627319.1344 5646870.061 1979.0756
627274.1344 5646918.061 2015.7
627243.1344 5646878.061 2022.6924
627229.1344 5646899.061 2033.9293
627230.1344 5646892.061 2032.417
627206.1344 5646879.061 2040.3478
627243.1344 5646839.061 2011.3195
627220.1344 5646825.061 2017.0006
627181.1344 5646857.061 2042.7494
627178.1344 5646860.061 2044.7103
627156.1344 5646878.061 2055.4978
627181.1344 5646919.061 2050.1802
627208.1344 5646884.061 2040.2327
627212.1344 5646913.061 2041.1869
627185.1344 5646972.061 2044.8533
627251.1344 5646943.061 2030.1025
627232.1344 5646983.061 2033.084
627269.1344 5647000.061 2022.1323
627307.1344 5646963.061 2010.1123
627310.1344 5646943.061 2006.3699
627361.1344 5646890.061 1967.6378
627374.1344 5646948.061 1980.2668
627375.1344 5646902.061 1965.035
627375.1344 5646876.061 1952.1621
627361.1344 5646888.061 1967.0972
627357.1344 5646873.061 1963.2135
627354.1344 5646861.061 1957.9603
627334.1344 5646815.061 1966.2476
627306.1344 5646817.061 1981.1045
627342.1344 5646783.061 1957.8524
627294.1344 5646783.061 1978.8071
627340.1344 5646762.061 1953.2941
627297.1344 5646740.061 1975.0502
627293.1344 5646740.061 1976.8481
627241.1344 5646745.061 1997.0238
627262.1344 5646801.061 1997.7993
627219.1344 5646747.061 2008.64
627232.1344 5646736.061 2000.3262
627246.1344 5646724.061 1995.7151
627227.1344 5646732.061 2001.5884
627240.1344 5646713.061 1997.0929
627225.1344 5646714.061 2000.0087
627235.1344 5646695.061 2001.6016
627269.1344 5646711.061 1981.4135
627261.1344 5646673.061 1987.2737
627281.1344 5646689.061 1978.16
627269.1344 5646666.061 1986.5652
627290.1344 5646673.061 1984.6561
627278.1344 5646641.061 1970.3489
627310.1344 5646657.061 1967.8651
627293.1344 5646632.061 1961.8655
627270.1344 5646630.061 1970.3236
627274.1344 5646639.061 1971.0302
627256.1344 5646640.061 1977.472
627251.1344 5646628.061 1976.4545
627250.1344 5646628.061 1976.7539
627220.1344 5646631.061 1985.4442
627254.1344 5646655.061 1988.3411
627226.1344 5646666.061 2004.9713
627223.1344 5646665.061 2005.9974
627209.1344 5646653.061 2004.0704
627217.1344 5646632.061 1987.1233
627211.1344 5646633.061 1989.0845
627207.1344 5646652.061 2003.8243
627190.1344 5646648.061 2006.1791
627202.1344 5646665.061 2007.1406
627181.1344 5646664.061 2018.4058
627187.1344 5646677.061 2016.5774
627178.1344 5646665.061 2020.6744
627166.1344 5646658.061 2023.3621
627152.1344 5646687.061 2029.6833
627171.1344 5646697.061 2020.5535
627163.1344 5646709.061 2019.5865
627151.1344 5646687.061 2029.8406
627146.1344 5646660.061 2029.4393
627106.1344 5646700.061 2044.4424
627117.1344 5646722.061 2039.157
627083.1344 5646724.061 2056.6128
627083.1344 5646725.061 2056.564
627053.1344 5646714.061 2063.2991
627074.1344 5646681.061 2052.8923
627051.1344 5646655.061 2052.1643
627077.1344 5646676.061 2050.9666
627110.1344 5646644.061 2034.082
627109.1344 5646643.061 2034.1254
627119.1344 5646621.061 2017.9375
627108.1344 5646610.061 2016.9291
627080.1344 5646626.061 2039.6334
627091.1344 5646605.061 2025.6305
627067.1344 5646614.061 2036.58
627067.1344 5646615.061 2037.0548
627062.1344 5646627.061 2043.9966
627051.1344 5646653.061 2051.9817
627055.1344 5646617.061 2043.3824
627052.1344 5646615.061 2043.7488
627021.1344 5646615.061 2049.5115
627010.1344 5646692.061 2077.1101
626994.1344 5646688.061 2078.9639
627010.1344 5646695.061 2077.5525
627038.1344 5646725.061 2071.7754
627035.1344 5646727.061 2073.2747
627036.1344 5646727.061 2072.9504
627039.1344 5646725.061 2071.2981
627034.1344 5646758.061 2079.3215
627078.1344 5646746.061 2061.8391
627079.1344 5646780.061 2065.2485
627030.1344 5646815.061 2092.2539
627018.1344 5646772.061 2087.4927
626968.1344 5646818.061 2123.8035
626999.1344 5646849.061 2115.604
627040.1344 5646875.061 2101.7637
627074.1344 5646843.061 2080.1108
627077.1344 5646879.061 2087.7471
627077.1344 5646845.061 2079.2695
627078.1344 5646879.061 2087.1094
627123.1344 5646853.061 2065.6008
627168.1344 5646851.061 2046.9189
627144.1344 5646779.061 2042.1888
627106.1344 5646792.061 2058.7976
627083.1344 5646803.061 2070.4446
627105.1344 5646791.061 2058.9524
627081.1344 5646779.061 2064.5542
627115.1344 5646774.061 2049.2107
627115.1344 5646773.061 2049.1001
627112.1344 5646741.061 2043.3359
627144.1344 5646741.061 2030.2061
627146.1344 5646740.061 2029.1189
627158.1344 5646724.061 2020.8077
627187.1344 5646722.061 2015.2448
627172.1344 5646697.061 2020.2239
627190.1344 5646719.061 2013.9978
627194.1344 5646710.061 2014.0443
627204.1344 5646724.061 2011.7336
627195.1344 5646709.061 2013.7867
