627303.6344,5648456.561,2146.6838,0.8564
627303.6344,5648606.561,2184.4478,0.974399
627543.6344,5648756.561,2085.0322,0.9671
627153.6344,5648666.561,2182.1672,0.896399
627213.6344,5648546.561,2209.2021,0.9591
627243.6344,5648546.561,2198.6172,0.947799
627123.6344,5648396.561,2244.3628,0.8629
627183.6344,5648546.561,2220.417,0.9612
627063.6344,5648456.561,2288.3396,0.9224
627033.6344,5648456.561,2305.228,0.934199
627033.6344,5648246.561,2360.9075,0.882
626913.6344,5648426.561,2378.488,0.8926
626913.6344,5648516.561,2314.3408,0.903699
626943.6344,5648546.561,2284.9951,0.873399
626913.6344,5648606.561,2315.4412,0.9278
627093.6344,5648636.561,2200.7527,0.891099
626943.6344,5648696.561,2278.9766,0.9606
626793.6344,5648756.561,2253.8418,0.8844
626943.6344,5648726.561,2278.0981,0.907599
626973.6344,5648756.561,2262.7813,0.9364
626763.6344,5648726.561,2262.7661,0.873499
626583.6344,5648756.561,2312.5696,0.8625
626673.6344,5648666.561,2304.2351,0.855199
626583.6344,5648666.561,2339.3794,0.8323
626343.6344,5648546.561,2584.1396,0.9135
626613.6344,5648516.561,2458.4272,0.8492
626613.6344,5648456.561,2505.5435,0.8865
626733.6344,5648456.561,2424.3716,0.890399
626763.6344,5648546.561,2403.8809,0.911
626733.6344,5648666.561,2292.4326,0.8586
626793.6344,5648576.561,2376.8882,0.8528
626853.6344,5648516.561,2341.5205,0.868499
626733.6344,5648306.561,2528.3455,0.9346
626703.6344,5648306.561,2542.5674,0.950999
626643.6344,5648336.561,2523.9131,0.893599
626643.6344,5648276.561,2577.3123,0.907599
626703.6344,5648276.561,2535.998,0.883099
626613.6344,5648246.561,2593.1294,0.8887
626793.6344,5648036.561,2398.2007,0.8704
626913.6344,5647766.561,2328.4849,0.8805
626883.6344,5647766.561,2351.7156,0.880999
626913.6344,5647616.561,2384.9658,0.9728
626763.6344,5647766.561,2440.8806,0.968699
626733.6344,5647376.561,2205.6711,0.86
626493.6344,5647826.561,2459.322,0.906499
626733.6344,5647796.561,2461.1597,0.957
626493.6344,5647856.561,2475.4626,0.8755
626373.6344,5648006.561,2586.8423,0.904399
626193.6344,5648006.561,2672.7217,0.9107
626073.6344,5647766.561,2714.4785,0.9502
626043.6344,5647916.561,2607.1553,0.8744
626043.6344,5647946.561,2593.8147,0.8794
625863.6344,5647976.561,2469.6064,0.8969
625863.6344,5648006.561,2466.4165,0.9073
626013.6344,5648096.561,2549.4094,0.871999
626073.6344,5648096.561,2587.0144,0.8855
626043.6344,5648276.561,2627.2905,0.916199
626313.6344,5648276.561,2763.4636,0.9831
626253.6344,5648396.561,2723.05,0.8388
626223.6344,5648486.561,2647.613,0.9157
625923.6344,5648486.561,2464.8525,0.9142
626223.6344,5648516.561,2647.6118,0.8902
626133.6344,5648756.561,2634.3738,0.948
625773.6344,5648666.561,2414.6511,0.9268
625443.6344,5648756.561,2238.9302,0.875199
625743.6344,5648666.561,2397.2744,0.9333
625533.6344,5648606.561,2333.5442,0.909399
625653.6344,5648306.561,2359.1455,0.9272
625443.6344,5648396.561,2257.5286,0.8844
625353.6344,5648426.561,2230.7793,0.931299
625293.6344,5648576.561,2193.6809,0.9064
625293.6344,5648336.561,2252.1792,0.9516
625053.6344,5648516.561,2211.1785,0.813499
625023.6344,5648186.561,2266.2991,0.827799
624723.6344,5648756.561,2411.9773,0.902599
625023.6344,5648756.561,2195.3667,0.842599
624723.6344,5648006.561,2516.9287,0.940599
625023.6344,5648156.561,2264.3235,0.807799
625023.6344,5648006.561,2266.5432,0.8237
624843.6344,5647826.561,2436.6536,0.933099
624723.6344,5647436.561,2426.5679,0.8765
625083.6344,5647676.561,2307.0242,0.9217
625143.6344,5647466.561,2292.9292,0.888499
625383.6344,5647496.561,2266.0525,0.8015
625203.6344,5647796.561,2249.9526,0.906499
625203.6344,5647826.561,2249.3003,0.911499
625353.6344,5647856.561,2254.4482,0.9188
625353.6344,5647826.561,2256.6272,0.9196
625503.6344,5647706.561,2294.5359,0.872699
625503.6344,5647676.561,2300.2793,0.87
625593.6344,5647526.561,2395.9541,0.821699
625683.6344,5647526.561,2457.7075,0.786
625593.6344,5647496.561,2407.7363,0.826799
625653.6344,5647436.561,2527.1179,0.796899
625713.6344,5647496.561,2539.7664,0.715799
625833.6344,5647646.561,2592.9937,0.778199
625863.6344,5647526.561,2612.5671,0.971199
625773.6344,5647436.561,2586.1494,0.979399
625743.6344,5647436.561,2578.7456,0.9228
625773.6344,5647406.561,2578.9351,0.9777
625593.6344,5647226.561,2523.7422,0.994
625563.6344,5647256.561,2517.3389,0.909699
625623.6344,5647436.561,2508.6968,0.7378
625323.6344,5647196.561,2408.0596,0.8082
625443.6344,5647106.561,2510.5374,0.9955
625203.6344,5646986.561,2543.4355,0.9685
625203.6344,5646956.561,2539.8589,0.961499
625323.6344,5646746.561,2414.707,0.9355
625113.6344,5646716.561,2533.9089,0.8287
625293.6344,5646416.561,2498.156,0.8865
625083.6344,5646476.561,2645.8972,0.9232
625173.6344,5646356.561,2590.8313,0.879599
625263.6344,5646266.561,2591.8928,0.892199
625173.6344,5646296.561,2607.2422,0.9215
625113.6344,5646326.561,2608.835,0.930999
625083.6344,5646326.561,2599.9351,0.924099
625083.6344,5646446.561,2650.5569,0.9605
624873.6344,5646236.561,2466.0183,0.894299
625113.6344,5646026.561,2438.7358,0.8891
624843.6344,5645966.561,2320.2109,0.8697
624723.6344,5645876.561,2286.3706,0.877799
624723.6344,5646746.561,2803.8567,0.9154
625083.6344,5646716.561,2562.1514,0.825399
624753.6344,5646836.561,2782.0579,0.8913
624963.6344,5646926.561,2621.113,0.8212
625083.6344,5646926.561,2585.5283,0.9397
624963.6344,5646956.561,2592.8284,0.8277
625083.6344,5646986.561,2578.2837,0.8342
625113.6344,5646986.561,2577.1846,0.887399
625143.6344,5647076.561,2472.8608,0.8374
624993.6344,5647046.561,2522.427,0.8524
625023.6344,5647196.561,2416.1533,0.8532
625173.6344,5647256.561,2345.6897,0.849699
624753.6344,5647196.561,2512.0237,0.8608
624723.6344,5646836.561,2788.2429,0.87
624723.6344,5647196.561,2527.3962,0.864099
624813.6344,5645816.561,2262.9358,0.9121
624993.6344,5645816.561,2346.439,0.9179
624813.6344,5645786.561,2253.9683,0.9006
624933.6344,5645696.561,2297.3979,0.9228
624723.6344,5645696.561,2218.8726,0.908699
624933.6344,5645666.561,2286.0125,0.9154
625143.6344,5645666.561,2272.5283,0.8658
625053.6344,5645276.561,2107.4016,0.9455
624723.6344,5645456.561,2165.1882,0.863799
624843.6344,5645216.561,2083.4553,0.8179
624723.6344,5645036.561,2167.7461,0.884899
624963.6344,5645096.561,2049.2373,0.9059
625023.6344,5645036.561,2034.2329,0.9005
625023.6344,5645126.561,2070.6313,0.9233
625503.6344,5645036.561,2169.6658,0.948099
625443.6344,5645246.561,2227.9292,0.939199
625443.6344,5645276.561,2236.3384,0.9386
625383.6344,5645456.561,2225.3052,0.892
625233.6344,5645576.561,2300.9104,0.9268
625293.6344,5645666.561,2373.5103,0.9106
625203.6344,5645756.561,2332.0234,0.8848
625143.6344,5645726.561,2311.1001,0.896499
625143.6344,5645936.561,2445.283,0.9375
625173.6344,5645936.561,2455.522,0.932699
625293.6344,5645876.561,2428.6714,0.8966
625203.6344,5645966.561,2478.1243,0.943499
625443.6344,5646116.561,2603.7632,0.9908
625263.6344,5646236.561,2611.1143,0.952099
625323.6344,5646416.561,2483.6008,0.893
625653.6344,5646236.561,2466.1868,0.9587
625563.6344,5645966.561,2565.8579,0.9113
625443.6344,5645906.561,2527.3223,0.8974
625593.6344,5645936.561,2549.47,0.8969
625533.6344,5645726.561,2403.5635,0.9118
625803.6344,5645816.561,2532.6353,0.9835
625773.6344,5645456.561,2434.2012,0.9397
625983.6344,5645426.561,2474.3364,0.972199
625773.6344,5645426.561,2424.2561,0.9387
625683.6344,5645426.561,2381.7588,0.934499
625503.6344,5645606.561,2329.7014,0.8955
625473.6344,5645546.561,2291.8906,0.890299
625653.6344,5645246.561,2315.6895,0.9387
625743.6344,5645306.561,2368.595,0.949
625653.6344,5645216.561,2302.2756,0.9383
625863.6344,5645216.561,2297.1382,0.9093
625833.6344,5645066.561,2207.7017,0.902899
626163.6344,5645276.561,2448.2837,0.9605
625983.6344,5645396.561,2467.7598,0.785099
626133.6344,5645636.561,2364.655,0.9362
626343.6344,5645516.561,2310.1572,0.884
626193.6344,5645276.561,2455.1025,0.9598
626373.6344,5645036.561,2464.6282,0.926
626403.6344,5645156.561,2491.4072,0.9441
626403.6344,5645066.561,2476.6802,0.977599
626883.6344,5645036.561,2391.552,0.944199
626673.6344,5645216.561,2478.2944,0.9699
626883.6344,5645066.561,2406.8403,0.9445
626853.6344,5645216.561,2471.2454,0.9813
626673.6344,5645606.561,2213.5942,0.81
626433.6344,5645306.561,2414.7144,0.912999
626553.6344,5645696.561,2179.0112,0.814199
626643.6344,5645756.561,2151.0137,0.7834
626913.6344,5645576.561,2259.02,0.8786
626883.6344,5645936.561,2055.4653,0.8051
627063.6344,5645846.561,2128.1855,0.899999
626943.6344,5645576.561,2260.3987,0.8948
627363.6344,5645696.561,2156.0894,0.9542
627063.6344,5645876.561,2116.7646,0.8881
627453.6344,5645906.561,2054.0637,0.948199
627123.6344,5646146.561,1997.551,0.8672
626883.6344,5646296.561,2110.1104,0.9763
626673.6344,5646146.561,2164.8118,0.967
626703.6344,5646416.561,2111.4365,0.922699
626913.6344,5646326.561,2102.4822,0.9756
626703.6344,5646446.561,2120.6387,0.9215
626463.6344,5646356.561,2167.0005,0.9175
626373.6344,5646596.561,2259.0947,0.958899
626733.6344,5646686.561,2182.7271,0.97
627063.6344,5646566.561,2022.7201,0.900799
627093.6344,5646566.561,2011.4165,0.908599
627123.6344,5646446.561,2041.1796,0.973699
627123.6344,5646416.561,2039.0654,0.967499
627213.6344,5646236.561,1972.6346,0.854099
626733.6344,5646716.561,2184.5613,0.9785
626373.6344,5646626.561,2266.2495,0.9792
626343.6344,5646866.561,2225.2769,0.9551
626643.6344,5646956.561,2169.375,0.949599
626643.6344,5646986.561,2176.9124,0.952
626523.6344,5647226.561,2308.6299,0.9354
626553.6344,5647226.561,2297.5386,0.9369
626883.6344,5647226.561,2117.5745,0.8543
626913.6344,5647316.561,2185.4705,0.856199
626943.6344,5647286.561,2164.1309,0.8708
626913.6344,5647196.561,2095.9685,0.7974
626883.6344,5647016.561,2111.4424,0.9387
626943.6344,5647166.561,2078.5354,0.8159
627003.6344,5647046.561,2047.145,0.780799
627123.6344,5647586.561,2260.4399,0.947
627093.6344,5647586.561,2272.9971,0.933399
627093.6344,5647706.561,2223.6675,0.8475
626943.6344,5647616.561,2367.8813,0.912199
627393.6344,5647616.561,2139.9614,0.942099
627543.6344,5647646.561,2080.7573,0.974699
627783.6344,5647496.561,1925.1018,0.903199
627573.6344,5647676.561,2079.4026,0.9806
628143.6344,5647826.561,1877.3646,0.9103
628233.6344,5647766.561,1861.5261,0.9106
626163.6344,5647046.561,2319.0015,0.9149
625923.6344,5647256.561,2506.0996,0.918399
625863.6344,5647496.561,2606.3921,0.978999
625893.6344,5647226.561,2495.6516,0.903699
625743.6344,5647136.561,2484.4275,0.942399
625713.6344,5647136.561,2491.429,0.9592
625653.6344,5647046.561,2465.2827,0.951699
625713.6344,5646896.561,2352.0056,0.9117
625383.6344,5646716.561,2392.4277,0.937699
625503.6344,5646566.561,2379.9141,0.882799
625593.6344,5646476.561,2425.1238,0.8949
625713.6344,5646566.561,2331.3162,0.9056
625683.6344,5646386.561,2442.0437,0.9768
625683.6344,5646266.561,2449.9653,0.9649
625803.6344,5646176.561,2408.1306,0.9495
625713.6344,5645966.561,2495.231,0.9283
625953.6344,5646146.561,2355.8071,0.950399
625953.6344,5646176.561,2351.4907,0.952
626223.6344,5646236.561,2240.8101,0.908299
625893.6344,5646386.561,2386.5283,0.972999
626133.6344,5646566.561,2315.3052,0.991199
626193.6344,5646596.561,2306.1567,0.988699
626433.6344,5646356.561,2180.5393,0.902899
626343.6344,5646596.561,2265.9233,0.956399
626343.6344,5646626.561,2273.4683,0.9786
626283.6344,5646776.561,2225.2617,0.929899
626313.6344,5646806.561,2222.5149,0.947499
626163.6344,5647016.561,2303.3232,0.9251
625953.6344,5646746.561,2260.2776,0.9146
626043.6344,5647016.561,2328.8628,0.923399
625923.6344,5646986.561,2342.6724,0.929099
625743.6344,5646596.561,2313.0735,0.8988
625863.6344,5646536.561,2301.9216,0.8625
625713.6344,5646386.561,2435.8503,0.9688
625893.6344,5646416.561,2380.3066,0.9398
626553.6344,5646086.561,2203.0938,0.966799
626193.6344,5645936.561,2371.5955,0.9822
626163.6344,5645936.561,2377.8579,0.9894
626043.6344,5645876.561,2411.0061,0.9541
626493.6344,5645726.561,2204.7842,0.8292
626583.6344,5646116.561,2194.5122,0.9699
626403.6344,5645306.561,2415.2222,0.9114
626403.6344,5645186.561,2488.6235,0.9624
626433.6344,5645186.561,2488.6997,0.9347
625833.6344,5645036.561,2196.1968,0.908299
625773.6344,5645336.561,2385.0825,0.9495
625023.6344,5645786.561,2349.1775,0.9484
625683.6344,5647856.561,2375.1089,0.8887
625713.6344,5647916.561,2387.3259,0.909799
625473.6344,5648096.561,2274.9685,0.8883
625713.6344,5648156.561,2437.7366,0.9279
625893.6344,5648246.561,2544.8835,0.8715
625893.6344,5648216.561,2551.9722,0.9006
625293.6344,5648756.561,2199.0657,0.912999
626283.6344,5648456.561,2688.0979,0.816399
626463.6344,5648126.561,2661.5317,0.926
626403.6344,5648006.561,2584.5068,0.883499
626493.6344,5648096.561,2637.1208,0.919399
626553.6344,5648006.561,2583.667,0.9131
626583.6344,5647976.561,2566.6008,0.918299
628083.6344,5648126.561,2004.651,0.9301
628443.6344,5647706.561,1873.6311,0.9319
628383.6344,5647646.561,1829.9504,0.932299
628593.6344,5647526.561,1855.672,0.969299
628833.6344,5647766.561,1885.2435,0.991299
628743.6344,5647946.561,1894.101,0.9925
627603.6344,5646566.561,1890.2216,0.9081
627573.6344,5645066.561,2193.3848,0.8682
627693.6344,5645036.561,2152.439,0.8513
627603.6344,5645066.561,2176.1667,0.8624
628053.6344,5645036.561,2102.1426,0.9294
628053.6344,5645066.561,2088.4724,0.9315
628053.6344,5645096.561,2076.7935,0.9221
627873.6344,5645216.561,2003.0919,0.7648
628053.6344,5645126.561,2060.4543,0.9042
628203.6344,5645246.561,1956.9612,0.9318
628053.6344,5645216.561,2022.8748,0.8527
628143.6344,5645276.561,1969.4358,0.9225
627963.6344,5645366.561,1942.0906,0.819999
627963.6344,5645396.561,1940.0399,0.8194
628713.6344,5646026.561,1752.0352,0.924499
629013.6344,5646116.561,1696.9554,0.925
